record_id,default,credit_utilization,income,debt_to_income,months_on_book,num_delinquencies_24m,credit_score_proxy,loan_to_value,num_inquiries_6m,payment_history_score,revolving_balance,employment_stability,feat_misc_1,delinquency_rate,utilization_x_dti,region
L104986,0,-3.9412573135280287,3.6837192775505594,1.7686667097102895,0.42385560628808,0.8224268772186616,1.801935928428481,5.894797111452918,-0.1730983029301674,0.2839492273952401,-3.402452028874161,0.4283331841677564,-2.349771889681033,0.5776055335854505,-6.970770604839234,B
L102008,0,-0.2975500680796571,1.0050551633031255,-0.0588782439656916,2.4218008482392364,-1.4688950041019728,-0.9129870148671844,1.260786111761138,-0.2681095008675963,2.2038991883221515,1.443679357907136,0.9378806817438812,5.4770862914278045,-0.4292754222846795,0.017519225500402195,A
L102931,1,-1.1462031097829095,5.28020862413687,-0.9365750819076468,-0.2157212266419572,2.708744191109356,2.9601211630319564,0.0607724421815784,-0.0704160289194676,0.0036507732719728,-0.291540492138143,-0.7165434767127993,1.3904740694749265,2.708744191109356,1.073505271427728,A
L103492,0,1.4082731113386773,3.8272573454973706,1.2049914304211806,-0.3435541184193069,3.557332307452502,-0.2404789908426661,-2.009660360029293,-0.3610704104024247,-0.577511564960026,-2.086497525420249,0.4722486668188814,-2.721442823332907,3.557332307452502,1.6969570308556794,D
L103690,0,2.339303558045934,0.5894881586954976,0.9546922620318656,-2.436196883555006,-1.357127760847684,1.5410526219578888,-2.5058566402229694,2.7285869187800893,-0.3109468455433004,2.7459059788692235,1.4192054179356008,-0.293555304381199,-1.357127760847684,2.2333150054100646,A
L103531,1,-4.162507206004994,3.6847946995227097,-1.7693716124794423,-0.6262107087447883,5.082123567855743,-0.0929233519191079,2.2637685427033456,-0.3147707712258508,0.3090425258688868,-4.128153819789182,-0.2603802229992515,-3.518917405672646,5.082123567855743,7.365022087046355,A
L101245,0,-1.706167393844985,0.2948100278319323,-3.732392936608836,0.0156896043040417,4.923296638738841,-3.399824331419268,-1.290948257327197,0.4163338537932908,1.3707590891122454,-2.759535205919554,0.6401703640832948,-1.0505027910185034,4.847245278356788,6.368087129459329,A
L104790,0,-2.339611013850513,1.0585178085220948,-1.911959145526429,3.2946344283301454,0.87369143825104,-2.6388416811080173,0.4372651659337517,1.3958008594157518,3.6758643539613054,0.1756387752713999,0.4290073606023779,2.132293300252368,0.20343790672556775,4.473240674905849,B
L103857,0,1.2361695746043382,1.4073594424139133,2.0661728795216154,0.9616987645678758,-0.2550563712375129,-0.4938521577518597,0.6084479300864775,1.4278445217836822,1.4304073020774513,-1.519906192365174,-0.7405124660566068,-1.7797605587451546,-0.13001811279301942,2.554140049537256,B
L101977,0,0.8715995357332322,0.6458046046655688,-0.434635165185781,3.049815418774683,0.1065079753229138,-0.7456439817477658,-1.3458003632919309,0.4836159033856054,1.7885475828677428,0.2832420908868411,1.2644154864792296,1.5808599259066385,0.026299464125982063,-0.3788278081892634,D
L103496,0,-0.2412049194841242,2.963997336942577,-0.1419164198643436,0.7736084318979988,2.795512558705302,0.4059514451312698,-0.5211053357330987,-0.0040313939255161,0.3842696621567707,-2.0601216989252134,1.1040416948922624,-1.9448659759188616,1.5761723435841635,0.03423093862685417,C
L100255,0,1.0143566010116234,1.124846631375522,-2.5669674177137063,3.392764003099256,0.0623775930544737,0.1583645586114213,-2.6180110835503787,0.7623885106675673,2.7985990816997326,2.146953291442323,-0.9492410329664176,5.006579391073139,0.014200078358515054,-2.6038203447396593,C
L100968,0,-0.3883666486825655,3.137374043835872,-2.120146082345309,-1.441743980631241,4.743295399643257,-0.4758107710061948,-1.5323813358167595,-0.4067374378264035,-0.1727211498587519,-1.8485178739317891,-1.101326473259629,-0.0251007336325648,4.743295399643257,0.8233940287179181,B
L105265,1,2.82993385769488,0.1911088732000494,-2.627138987521951,-2.343760933787168,6.253104725207464,-1.2091757645310597,-5.436799670653812,0.1016113735956331,-3.2000067375510985,-2.6887356522319035,-0.0127089616985664,-1.79943455624631,6.253104725207464,-7.4346295696586155,A
L104999,1,-2.371277159021812,2.201809977480745,-0.7124038145912233,0.2635262951124442,2.443695264321436,-1.6239921261527717,-0.1200045464948221,-0.2680389743233738,-0.8299303118364887,0.6317400549806282,-0.5819080173830726,2.271187385063308,1.9340280244060655,1.6893068935401774,B
L105902,0,-1.4710452704139485,0.8364126304747721,3.5381926140293425,-2.9711380938205814,-4.473610385034985,2.2311049076138327,7.570535117313426,1.8046683493339053,2.289104188204125,-1.449725841860671,1.1798404076910491,-1.895755203866427,-4.473610385034985,-5.20484151068143,A
L102405,0,0.2906382827397451,0.8787606596159347,-2.075249237338138,2.5268879034899587,1.5051287976293934,-1.4125947061292954,-2.1266230078432784,0.757487211258075,2.2151372263799023,0.2981594585220439,1.5362660312632632,2.097427451755101,0.42675833165551547,-0.6031468745969222,A
L100083,0,1.7761799209009514,0.8946911271271637,0.8512274312556098,-1.1379939571351467,-3.5492492262322517,3.0506276831762227,2.798586150753357,0.2154043904108951,3.750661815318252,-0.222365638991639,0.574803010618676,0.4853284865062326,-3.5492492262322517,1.5119330715163093,A
L102351,0,-1.5554755121484,-0.7527902580921275,0.1901274743905439,3.6492890386796057,-1.989898123657352,-0.7542074952333153,2.9139669514539865,0.5705886175116226,2.015823992365755,-0.2723784584147585,-0.1199941294212699,2.428871869995386,-0.4280005194562998,-0.2957386306011131,D
L105626,0,-0.5795489344459445,1.723545601369905,0.3331830394376058,0.7521392390651424,1.255733782499448,-1.1351549683834434,0.8837886504346281,0.6821402331874203,0.6911037846938892,-1.2032039171663105,-0.4052627782931589,0.669758374862393,0.7166860683797295,-0.19309587548152554,C
L100322,0,0.9617284788239842,0.3648386024551816,-0.3566343112322463,-3.292614853533176,1.3475066150641766,0.082004588564277,-1.8740737267996632,-1.3284819823768483,-1.180279018208824,0.4022782791710901,-0.4724781115257092,-1.28799277952997,1.3475066150641766,-0.34298537363782755,A
L102025,0,-2.433386398974012,0.2301250820251796,-0.7357630223140783,2.2664601645991285,0.8203413804396735,-0.4484585817903895,2.313333330410351,-1.392538060844052,1.2148871782814092,-2.184288926925002,-1.8715860178796069,-1.1139529138284714,0.25114078822398517,1.7903957313670906,B
L102243,0,3.412754613626245,0.5237878464347587,-1.5102725849851688,-2.0724323637231565,1.1554244673081455,0.991334575373199,-3.76499518329549,0.7013599953543864,0.4387575338193521,0.5945455391515766,-0.7114966004574559,0.3893775572063955,1.1554244673081455,-5.15418973224137,A
L105845,0,-2.6382989523191727,0.1175075946095338,0.9851251319573244,-2.4088542043951566,0.2167928375725522,1.3018567275633364,5.916622503417954,3.501389089469837,-1.0569280927694629,-4.027835769857061,-0.5493287876059989,-2.669329079329714,0.2167928375725522,-2.599054603546296,D
L104470,0,-0.6698620310509369,-4.005671660753,4.052835047790092,-3.114297205246737,-10.9689884516944,1.8904384208025329,11.28047658698468,1.9322931462056272,5.743723422716302,-0.0344433752240489,-0.4855251638906283,0.459959443091541,-10.9689884516944,-2.714840316627092,D
L104861,0,2.550455812590596,1.0711274869595049,-1.0755154742435913,-1.8898688772695509,-0.6786858405256488,1.222235964552119,-0.9715953794982244,0.1185336077389849,3.352460729257,0.2498196787743174,0.1258212522965361,0.4843349687626832,-0.6786858405256488,-2.743054692815699,D
L105083,1,0.6846772144911148,1.2463861966660836,-3.2346582528765926,-0.8472049804218349,4.416984311450972,0.4814852793617701,-3.303812120265409,-0.0373114927812813,-1.0473833683204246,-1.2857248016130454,0.1559263281157273,-0.0361039727883119,4.416984311450972,-2.214696802410242,A
L100950,0,1.142314459016997,0.323967849186819,0.321775526532613,2.519499757690764,-1.974345676620887,-0.6514413952022902,-0.0635226666266431,-1.0152697300174212,1.3232328155140252,2.2127739241638658,-1.1556227912927417,6.0729761653281376,-0.560973380465952,0.36756883651601113,B
L103420,1,-0.9849241469261738,0.4875305146624527,-3.485855034888783,-2.7099155130737884,3.1513672589153185,-0.9467859154160598,-2.988437693699732,-0.8310117600904328,0.499480427680808,0.8005733784540432,0.7366738166595833,-0.9897680011028483,3.1513672589153185,3.4333027965461422,D
L102494,0,3.749633612632475,5.603373384458637,-0.5015087681436641,1.7504745038014211,3.92108448567086,0.8208070879030194,-5.712807017114232,0.314121027185319,2.200162245887201,-0.5155043223080888,-1.684920869762927,-0.9891622805911794,1.4256029206057148,-1.8804741340613895,D
L103099,0,-1.1262658210335328,-0.2106229605606107,-3.8485952906936434,2.697871167534532,1.84923153342043,-3.6457382253125057,-1.7096722785288787,-0.7729279921922412,3.701280155781728,0.5406140250527509,0.3924024389850562,3.636251502558791,0.5000800324402218,4.334541334898864,A
L100896,0,1.1405795605037283,4.154796400624162,-0.441128788144278,-1.2128099392861171,1.3948466500549292,2.584997597465894,-0.147729266972933,1.0821463414445405,2.3719322347674234,-1.259684820996884,0.3350701859842793,-0.9738667010469352,1.3948466500549292,-0.5031424793071428,A
L103149,1,-0.0053865887889676,0.151104945558826,-2.210943238622473,-2.904484418019412,5.194567203094112,-3.5539386608406502,-3.6371806083899383,-0.6046078750907921,-3.144947094805329,-0.2557529963434346,-2.3475516503548084,1.2878293805205685,5.194567203094112,0.011909442062207532,A
L105481,0,-0.7750086528850949,0.5738330186331134,-0.2369084879977879,2.4436654545812635,-0.0969540302237497,-2.340402180663066,0.8056778871606953,0.2623027529114768,2.442214012989504,-0.0318202031976211,-2.637598519604432,2.353434119781729,-0.0281543115910889,0.1836061281402103,A
L101487,0,1.41614686930971,-1.1486459651940135,-0.5349386379953297,4.452431696576163,-2.7455181188120186,-2.197635686088417,-0.6670133344792861,1.203958395587682,3.3913633651956148,2.4885110364425085,0.3035663406732232,6.546740162516343,-0.5035401214720503,-0.7575516774698864,B
L104587,0,-0.2642095545424361,-0.7638758178717076,0.2064760764700839,4.900946021818614,-1.4030550220816609,-1.8920769013853551,0.1025092949456559,0.7755923480345421,2.68426757371988,0.2864299195192989,-0.8501131240719345,1.1433979002378614,-0.23776781161764518,-0.05455295218783084,D
L105158,0,-2.488020587351415,-1.6178115547825662,1.146555191177046,4.452986573641691,-3.2317478897726115,0.0843316142753785,4.610494714711439,0.2128752788009218,1.2490951560963397,-0.6102827549978885,0.4477126278605546,1.4600833825975807,-0.5926564912875514,-2.852652920183128,B
L104884,0,1.471048097637645,-2.470888150445579,1.3663130641915593,-3.546511906564185,-5.158865882192307,2.318030463389589,2.756863509504301,-0.0027145158740665,0.9473013042759936,1.6430392356447987,-0.723952402918611,0.6231847374021904,-5.158865882192307,2.009912233856455,D
L104153,0,-1.3888765781523786,4.274353013634391,-0.1195613539551643,-1.546797773960896,3.287258380980454,1.3045024022191782,0.865770920111868,-0.8637541913108246,-1.4315690239249623,-1.3900308714880902,0.5348235601273854,0.5465966788952011,3.287258380980454,0.16605596416051396,B
L100338,1,-0.699066943968353,2.04147930188475,0.0298311438825691,0.8357174494997643,1.7968856741336623,-0.1056011582388168,0.3612242967128108,-0.307765058150907,0.6515412989633642,-1.6956391563102222,0.2562479022784969,-1.4037568754398826,0.978846540148821,-0.02085396658906781,A
L104518,1,2.295208381428088,1.1378922062641488,-2.6120604703033434,-2.959977168495029,1.7943958048397373,5.29908430913931,-1.2343699610648886,-1.6479008822882275,-1.793389130924267,-1.2645820387593925,-0.017724054135877,0.8887532568134986,1.7943958048397373,-5.995223084237227,C
L102869,1,2.345859710749055,1.6254240698022406,-2.5832914563022324,-0.2413198301214335,4.524650379543512,2.1434240063484333,-4.783888272229181,-0.7169447707700076,-1.7880172863223995,-1.651873668019122,-1.1398859919446438,-1.7712880078931974,4.524650379543512,-6.06003934846166,A
L101022,0,1.562802078888288,3.246358289318398,1.7131822416841749,-0.4175852828718144,-0.442150774620321,2.105897229212498,0.1154886301832668,-0.5618099870193555,1.5396079103674234,-0.290001129619194,0.7944963818269617,-1.2493372041111814,-0.442150774620321,2.677364768818526,D
L101219,0,2.098542842262585,0.6143675017989187,2.6641230215428706,-1.2465153516207306,-6.257525072747354,3.483139547596925,4.378888041096609,0.9663054980976958,4.6597958137816455,0.7154416453836028,-2.628264949201022,0.6666796126958379,-6.257525072747354,5.590776297765762,A
L100630,0,-0.398051266536147,2.164419290040822,-2.423459401343962,0.4444939802888097,2.8346271453388177,-0.299608774205969,-0.940933896042541,-0.2879378841570224,1.4780807884478104,-1.0068595759637866,-0.4737189348041784,1.447658760228287,1.962366880042011,0.9646610841038965,D
L102199,0,2.23003242523536,-0.6600932371345201,-2.0238819293617367,0.1980068597984172,3.1850011839445678,-4.640277706708792,-3.877662402674668,-0.3658300948726278,1.187413230601198,-0.8375135013014015,-0.2258807688851475,1.4933140764179198,2.658583427878278,-4.513322327324573,C
L100025,0,-0.3067798007550609,-0.9762210048743474,2.4691915736392924,5.852729677490327,-5.017602585173523,0.0712249094290768,3.4002784755916173,-0.1269561919832994,2.7213265966443183,0.9780704838827812,0.282581778641389,3.105700083481199,-0.732204949168682,-0.7574980989871374,A
L105030,0,2.4041356803190013,-1.074410744432159,-0.8973930256849605,-1.94040551782572,-2.195217122456038,1.401636510279405,0.227360027134142,-0.6022926599542732,2.602651891926919,0.3298008499812752,-0.4943707229861352,0.968109320205904,-2.195217122456038,-2.1574545923186395,A
L102934,0,-0.8311903356064749,-0.3812731943805769,2.346194725424845,-2.595087336036832,-1.0619109017976471,0.9189818091171208,3.274758993392552,-0.4425147012814489,-1.9650120022687816,-1.3311162998197372,-1.3074805863116792,-2.2741787620096843,-1.0619109017976471,-1.9501343812240184,C
L103632,0,-0.3187252375774854,1.2115313109130683,1.9079775669838284,0.1758451911361913,-2.745225005084222,3.0518927551818447,6.2907054811108125,1.4034607805103627,2.659782943374294,-3.354569988306776,2.1757197111600703,-1.0144429336747187,-2.3346823423511864,-0.6081206033294332,B
L104110,1,-0.8542396013217228,1.6095664517422326,-1.608619416478867,-0.7771468853345399,2.2240542895420274,-0.2667623446469701,-1.7780437211000744,1.0801093025020212,1.2641449313928756,-0.036123725987603,-0.7855499207537108,-2.2838786257765404,2.2240542895420274,1.3741464090112898,A
L104190,0,-0.3261253783625342,0.3304211404693276,-1.4524197855067986,1.6430474509939823,0.2451051216033989,-0.993584196546484,0.2506626927199039,-0.5698372689222945,1.48612835491651,0.3173990460319293,0.2284260882328573,3.913467139121847,0.09273580068009038,0.47367095208963544,A
L101340,0,-1.7870719087330498,0.2999011725870567,0.0185938271859904,1.2549629079291509,0.7615834584322937,-0.9944580118178844,3.0931970976291603,0.3450116585810738,1.1056198528292511,-2.9274226720190057,-0.3040527100163099,-0.832713564846975,0.33773657906049337,-0.03322850623992034,A
L105276,0,0.0362053947452543,3.726906378663781,1.249639610820295,1.518066000063654,1.7952823295753235,0.9030518645458256,1.9042529643224304,-0.7454041253861066,1.7088875805851598,-3.754687389612789,-1.9143714440801776,-2.405263157461143,0.7129607919450645,0.045243695399054734,B
L105385,0,0.4820455825168938,0.8438978334102518,3.3556506184411954,1.6970128854756052,-1.3649394332530966,-1.262730187336187,3.5172368112157453,2.292650557061754,2.2157324945830448,-3.11840057919458,-0.0610309423944801,-2.38919842215582,-0.5060930337425497,1.617576557089661,C
L100991,0,2.556379460975511,0.1101641537604432,-2.919620042665873,0.9894807803572778,4.367215586431626,1.039248585011524,-4.069724575244513,0.0754554961976352,-1.993675356962735,-2.540291063375808,-0.6749037188504012,-0.0733239846028859,2.1951534438283673,-7.463656710923483,C
L104698,1,-1.5698273434590315,1.9475929910880136,-0.0506294284005168,1.1097740695335956,1.1180452723031808,0.6932968153434458,2.1691211990770585,-1.1772982143487143,0.600785316266676,-1.9671832782996028,0.3683669291979001,-0.2521781573434485,0.5299360194290118,0.07947946108683253,B
L103894,1,-0.450968730024462,2.9427181047522195,-2.8169540273920264,2.2380369269102043,5.020189274675263,1.3141969750599445,-1.6685532223527992,-0.3176786655131928,-0.8132005555758177,-2.8357842843822643,-0.724836864982865,0.4769975497252599,1.5503804891643476,1.2703581802702757,D
L105714,0,-0.0557946849843902,-0.0629400794880912,-0.5530831566495533,1.998752717963104,0.5646459319608584,-2.1033275195656382,0.2079639672895029,-0.6796774738009711,1.7045598488878309,-0.9313709794677192,0.4990126360219959,1.336032339006256,0.1882935957268237,0.030859100495433965,A
L100145,0,0.6224733818533243,-0.0251174728892529,2.464730898072258,-0.8247347277770483,-1.3575012724894373,1.3344511294318573,2.346327405189201,0.3886634509357736,-1.116409294780084,-1.4265175048792886,-0.0853269275047895,-1.5897035880689212,-1.3575012724894373,1.5342293774814197,A
L104992,0,0.3209264524863819,0.7925531354270845,-1.67217902985908,0.1920500770243517,2.245071145772136,-2.333429451276274,-1.470023747528284,-0.5215547707145011,0.8427770301249797,-0.2257332484406884,1.6625495568127695,2.6454670096103303,1.8833698256841545,-0.5366464839747942,C
L104654,1,2.669517134376113,-0.8943500466773162,-2.205937066589008,-3.635229585100316,3.51651219588859,-2.9433234879308223,-4.452370043862873,1.2149023717947594,-1.2420167142898328,-0.129048955343322,0.3841315752165102,0.8747665639862501,3.51651219588859,-5.888786796614737,B
L105298,0,4.054924575174962,1.6885978860249629,0.4946594343129403,0.0850314971090058,-1.1778749231344248,1.394446626259177,-3.0555019112524686,-0.125684941006127,2.6198030522920006,1.505315649188172,0.4870873763570083,0.519760507795981,-1.0855674939140423,2.0058066965376864,A
L101249,1,1.5658466421388253,2.6304954791000563,1.3429201177882018,1.4538971808340957,-1.3147352742984064,2.709348490065631,3.806824219871042,0.3509691839096486,1.8617972895543156,-2.4997534722936283,0.1914506442166053,3.246195183563366,-0.535774393714214,2.1028069570993315,D
L102811,0,1.4533064574296768,2.155443093282437,3.472874886149812,-0.2392897861242582,-4.759639441092055,2.9026389814496545,4.337017242779717,1.219693297984156,4.128782632862794,-0.3000832542071786,1.6403019132501055,-0.5614332632026545,-4.759639441092055,5.047151497886876,D
L102123,0,-0.5256300912446394,-0.5445230707718636,1.727115384740889,2.5555982705233387,-1.9165075922583552,-0.2106266846453758,2.855417902441659,0.3543485003782696,0.4640835375274794,-0.9182781797560936,-0.8944131990147863,0.9377193072316912,-0.5390112848649433,-0.9078238172713741,A
L101030,0,-4.697720127117977,1.4476334209773936,-0.6032270500288892,0.2302263652068437,2.9248593004259344,-1.6346826375356742,4.53580026250912,1.0084022761359586,0.9341426650532932,-4.491056413268659,-0.6693467117555619,-3.4686817839794317,2.3774968437895283,2.833791854142716,B
L101056,0,1.882330106679836,-0.8057907511157067,0.3364903694830059,-3.849794236314066,-2.035793651539023,1.12831144651991,0.2713902164678116,1.4981142463506685,0.7902893003050557,1.0064403577777168,-0.0061810339998546,-0.0297540425566793,-2.035793651539023,0.6333859530856839,D
L103148,0,-2.079808191839513,3.601431113030376,-1.2366195864501612,0.6301647834389317,4.079562289599815,-0.295334402300247,-0.4644674959670786,-1.0612893549123374,0.4311171336577689,-1.84243978367096,0.8203207558787408,-1.7721236517174863,2.502545957957533,2.571931546088236,D
L102783,0,0.910419029473634,-1.346285180379835,4.366005412264697,-0.4603137838899318,-5.89712817210019,0.12429533315038,6.328076788961758,0.5663329469075729,3.3027720780749856,-1.4507386694208029,0.0328053846645483,-1.0365521336458927,-5.89712817210019,3.974894410110659,B
L101246,0,-3.003282485353614,2.8241033909829163,-1.2071322017738717,-0.4048376180644355,4.236454786169965,-1.6946477425884248,1.5580034809745886,1.7251886587306398,0.9780013808537298,-3.423224730313821,-0.7955440404282134,-2.5810564169024945,4.236454786169965,3.6253589990938138,B
L102138,0,-1.0549554815866375,1.352957320867181,-0.7142508773148073,0.7306182744274797,2.438986397915348,-1.0520968229777017,1.003812807720605,0.5165722021585003,1.1112139900804532,-2.942696562472584,0.0579515338173885,-1.6215168399250175,1.409315060377604,0.7535028782513209,C
L100974,0,2.835669033872993,0.7687839154506904,1.829867623173119,-0.527934862809792,-3.3480323639932625,1.7046192013627266,0.90925569072893,-0.1578622304547334,3.12820248211361,0.5449271722660816,-0.0214430298823908,0.1698066945844258,-3.3480323639932625,5.1888989551187885,A
L101473,0,-0.2978976809415694,0.1423346043898783,1.4978460877515951,-2.110393443568413,-1.687903263189734,1.2491475723682148,5.066610653252382,1.667773660286311,1.3795342927494456,-2.9162603791438726,-1.283007995317709,-1.452260920845164,-1.687903263189734,-0.4462048759486026,B
L101653,0,1.2026196041935262,1.7843851804618986,-4.536913884446908,-0.7555226689565071,4.959688916833385,-2.28128964491633,-5.315243664039007,0.0397758647614428,0.6057306409398365,0.9227314075313756,0.4589673656718613,4.2543060231766034,4.959688916833385,-5.456181579973654,A
L105864,0,1.3183916539613871,3.563216329822215,2.6991716346032373,0.7883785965239147,2.710624193184642,-0.9361608727413052,-1.957146473488705,-1.1066296461784797,-0.9983782451143286,-1.5567383130905024,-0.5682450135568242,-3.231429019822283,1.5156881202074903,3.558565355670223,C
L105522,0,0.5337063487649994,-0.4789575494805886,1.0685093700740873,-2.3656370183192967,0.282550280386096,0.4539554712206005,1.2035101545412557,0.3267365993131228,-1.7812267560776989,-1.6379846421035549,1.383402699323755,-1.6650530066010638,0.282550280386096,0.5702702345234307,B
L101158,0,-1.5328334623455997,-0.3840840610615119,-1.2418796145303663,1.497278436742534,0.4216037906316352,-1.1960945962953458,1.9610031316384648,-0.4006065477088283,1.192060052618268,-1.2615312886535424,0.3745119949970145,1.9512214272709536,0.1688253037501008,1.903594629357,B
L105279,0,-0.2893819848602095,-1.4888423092568943,2.383844563734521,-1.2710871717705112,-3.16506970693715,1.6744258524630515,4.973642553350105,-0.8159723323285553,-0.2985842078757603,-1.7810913782526303,-1.1474226095754625,-1.2132010060508942,-3.16506970693715,-0.6898416714517159,C
L103947,0,1.2034390946969156,3.697361602723823,3.150986380254124,-0.927226525979899,-2.982731814843876,3.0875082111769,2.5886815774843086,1.1614125440662322,3.103474219179412,0.2795129420250288,0.3105241518538406,-1.1595046099451092,-2.982731814843876,3.7920201968553338,A
L105558,0,2.07297504351716,1.83458927466374,-0.6774746645059819,-1.8619088616480897,1.63729606875079,2.0144167309075747,-2.518639898424707,1.0360563543469836,-0.6343397441003806,0.0101612922910792,1.2383685735106684,-0.5733547216830787,1.63729606875079,-1.4043880721360613,C
L101795,0,-2.769129172055841,2.6756285015756776,-0.244403944767841,0.9177977627432714,2.508547603751015,-1.012096707796453,2.3124929534289302,-0.5311197159649879,1.5933503230007762,-2.884032811843028,-1.4826269202522904,-2.1618998337740423,1.3080355251654474,0.6767860932221531,A
L105745,0,1.475998301409294,2.831601614556844,1.956848210816706,-2.3356163745526644,-4.013432870108574,4.2549885169471775,3.070395264499925,-0.7917818503080722,3.7908732478157128,0.8726854183401449,-1.2001534970545544,0.0026262001626102,-4.013432870108574,2.888304635281274,A
L104842,0,-2.271328270616763,0.9796548534546335,0.6675991228554599,-0.6105760711580683,1.184261480435584,-0.328572614332876,3.927337241936971,-0.5341039592188415,-0.8173657862884411,-2.895067052176148,-2.4954736956537698,-0.3903719020609821,1.184261480435584,-1.5163367611805594,A
